tick,servidor,tipo,mensagem,timestamp
146,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0049 ENTROU substituindo Server-A-SUP0189,1765574675.1106465
149,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0110 (suporte) FALHOU,1765574675.1443176
49,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0162 (vendas) FALHOU,1765574676.9168544
37,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0132 (suporte) FALHOU,1765574675.5016096
149,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0050 ENTROU substituindo Server-A-SUP0110,1765574675.1443176
49,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0027 ENTROU substituindo Server-C-VEN0162,1765574676.9168544
37,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0029 ENTROU substituindo Server-B-SUP0132,1765574675.5016096
155,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0034 (vendas) FALHOU,1765574675.2130845
50,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0389 (suporte) FALHOU,1765574676.9281342
37,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0251 (suporte) FALHOU,1765574675.5016096
155,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0051 ENTROU substituindo Server-A-VEN0034,1765574675.2130845
155,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0294 (suporte) FALHOU,1765574675.2130845
155,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0052 ENTROU substituindo Server-A-SUP0294,1765574675.2130845
50,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0028 ENTROU substituindo Server-C-SUP0389,1765574676.9281342
37,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0030 ENTROU substituindo Server-B-SUP0251,1765574675.5016096
51,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0598 (vendas) FALHOU,1765574676.939719
38,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0076 (vendas) FALHOU,1765574675.5130706
157,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0229 (vendas) FALHOU,1765574675.2358825
38,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0031 ENTROU substituindo Server-B-VEN0076,1765574675.5130706
157,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0053 ENTROU substituindo Server-A-VEN0229,1765574675.2358825
51,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0029 ENTROU substituindo Server-C-VEN0598,1765574676.939719
42,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0115 (suporte) FALHOU,1765574675.5590658
163,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0042 (suporte) FALHOU,1765574675.3031826
42,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0032 ENTROU substituindo Server-B-SUP0115,1765574675.5590658
42,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0166 (vendas) FALHOU,1765574675.5590658
42,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0033 ENTROU substituindo Server-B-VEN0166,1765574675.5590658
52,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0628 (suporte) FALHOU,1765574676.951165
163,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0054 ENTROU substituindo Server-A-SUP0042,1765574675.3031826
42,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0315 (vendas) FALHOU,1765574675.5590658
52,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0030 ENTROU substituindo Server-C-SUP0628,1765574676.951165
42,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0034 ENTROU substituindo Server-B-VEN0315,1765574675.5590658
52,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0761 (suporte) FALHOU,1765574676.951165
164,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0107 (vendas) FALHOU,1765574675.3150513
164,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0055 ENTROU substituindo Server-A-VEN0107,1765574675.3150513
52,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0031 ENTROU substituindo Server-C-SUP0761,1765574676.951165
47,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0438 (vendas) FALHOU,1765574675.6161728
53,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0325 (suporte) FALHOU,1765574676.962635
53,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0032 ENTROU substituindo Server-C-SUP0325,1765574676.962635
166,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0020 (suporte) FALHOU,1765574675.338238
53,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0649 (vendas) FALHOU,1765574676.962635
166,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0056 ENTROU substituindo Server-A-SUP0020,1765574675.338238
53,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0033 ENTROU substituindo Server-C-VEN0649,1765574676.962635
47,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0035 ENTROU substituindo Server-B-VEN0438,1765574675.6161728
53,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-SUP0014 (suporte) FALHOU,1765574676.9631686
49,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0512 (vendas) FALHOU,1765574675.6390724
170,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0013 (suporte) FALHOU,1765574675.3837538
53,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0034 ENTROU substituindo Server-C-RESERVA-SUP0014,1765574676.9631686
49,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0036 ENTROU substituindo Server-B-VEN0512,1765574675.6390724
50,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0492 (vendas) FALHOU,1765574675.650913
170,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0057 ENTROU substituindo Server-A-SUP0013,1765574675.3837538
50,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0037 ENTROU substituindo Server-B-VEN0492,1765574675.650913
54,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0104 (suporte) FALHOU,1765574676.97429
51,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0209 (suporte) FALHOU,1765574675.6624787
54,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0035 ENTROU substituindo Server-C-SUP0104,1765574676.97429
171,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0186 (vendas) FALHOU,1765574675.3952568
51,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0038 ENTROU substituindo Server-B-SUP0209,1765574675.6624787
55,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0342 (suporte) FALHOU,1765574676.985596
51,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0364 (suporte) FALHOU,1765574675.6624787
51,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0039 ENTROU substituindo Server-B-SUP0364,1765574675.6624787
52,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0586 (suporte) FALHOU,1765574675.6739283
55,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0036 ENTROU substituindo Server-C-SUP0342,1765574676.985596
52,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0040 ENTROU substituindo Server-B-SUP0586,1765574675.6739283
171,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0058 ENTROU substituindo Server-A-VEN0186,1765574675.3952568
58,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0085 (vendas) FALHOU,1765574677.0191026
54,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0259 (vendas) FALHOU,1765574675.6970549
58,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0037 ENTROU substituindo Server-C-VEN0085,1765574677.0191026
58,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0348 (vendas) FALHOU,1765574677.0191026
171,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0196 (vendas) FALHOU,1765574675.3952568
58,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0038 ENTROU substituindo Server-C-VEN0348,1765574677.0191026
54,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0041 ENTROU substituindo Server-B-VEN0259,1765574675.6970549
171,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0059 ENTROU substituindo Server-A-VEN0196,1765574675.3952568
56,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0163 (suporte) FALHOU,1765574675.7201252
60,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0013 (vendas) FALHOU,1765574677.0419202
56,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0042 ENTROU substituindo Server-B-SUP0163,1765574675.7201252
60,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0039 ENTROU substituindo Server-C-VEN0013,1765574677.0419202
171,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0334 (suporte) FALHOU,1765574675.3952568
61,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0002 (vendas) FALHOU,1765574677.0536397
61,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0040 ENTROU substituindo Server-C-VEN0002,1765574677.0536397
59,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0220 (vendas) FALHOU,1765574675.7554429
61,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0296 (vendas) FALHOU,1765574677.0536397
59,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0043 ENTROU substituindo Server-B-VEN0220,1765574675.7554429
171,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0060 ENTROU substituindo Server-A-SUP0334,1765574675.3952568
61,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0041 ENTROU substituindo Server-C-VEN0296,1765574677.0536397
175,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0001 (suporte) FALHOU,1765574675.4406173
62,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0186 (vendas) FALHOU,1765574677.065318
60,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0092 (vendas) FALHOU,1765574675.7669976
62,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0042 ENTROU substituindo Server-C-VEN0186,1765574677.065318
175,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0061 ENTROU substituindo Server-A-SUP0001,1765574675.4406173
60,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0044 ENTROU substituindo Server-B-VEN0092,1765574675.7669976
62,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0242 (suporte) FALHOU,1765574677.065318
60,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0252 (vendas) FALHOU,1765574675.7669976
60,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0045 ENTROU substituindo Server-B-VEN0252,1765574675.7669976
60,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0427 (suporte) FALHOU,1765574675.7669976
62,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0043 ENTROU substituindo Server-C-SUP0242,1765574677.065318
60,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0046 ENTROU substituindo Server-B-SUP0427,1765574675.7669976
62,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0817 (vendas) FALHOU,1765574677.065318
62,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0044 ENTROU substituindo Server-C-VEN0817,1765574677.065318
63,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0805 (suporte) FALHOU,1765574677.0766451
63,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0045 ENTROU substituindo Server-C-SUP0805,1765574677.0766451
64,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0747 (suporte) FALHOU,1765574677.087824
61,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0084 (vendas) FALHOU,1765574675.7789989
64,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0046 ENTROU substituindo Server-C-SUP0747,1765574677.087824
61,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0047 ENTROU substituindo Server-B-VEN0084,1765574675.7789989
61,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0309 (suporte) FALHOU,1765574675.7789989
61,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0048 ENTROU substituindo Server-B-SUP0309,1765574675.7789989
61,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0376 (suporte) FALHOU,1765574675.7789989
65,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0549 (vendas) FALHOU,1765574677.0991623
61,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0049 ENTROU substituindo Server-B-SUP0376,1765574675.7789989
177,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0011 (vendas) FALHOU,1765574675.4630084
65,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0047 ENTROU substituindo Server-C-VEN0549,1765574677.0991623
64,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0502 (vendas) FALHOU,1765574675.814796
177,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0062 ENTROU substituindo Server-A-VEN0011,1765574675.4630084
64,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0050 ENTROU substituindo Server-B-VEN0502,1765574675.814796
66,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0114 (vendas) FALHOU,1765574677.110271
181,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0295 (vendas) FALHOU,1765574675.508282
65,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0314 (vendas) FALHOU,1765574675.8268404
66,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0048 ENTROU substituindo Server-C-VEN0114,1765574677.110271
181,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0063 ENTROU substituindo Server-A-VEN0295,1765574675.508282
65,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0051 ENTROU substituindo Server-B-VEN0314,1765574675.8268404
66,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0465 (suporte) FALHOU,1765574677.110271
65,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0347 (suporte) FALHOU,1765574675.8268404
183,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0049 (suporte) FALHOU,1765574675.530797
65,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0052 ENTROU substituindo Server-B-SUP0347,1765574675.8268404
183,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0064 ENTROU substituindo Server-A-SUP0049,1765574675.530797
66,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0049 ENTROU substituindo Server-C-SUP0465,1765574677.110271
67,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0025 (suporte) FALHOU,1765574675.8505063
72,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0824 (vendas) FALHOU,1765574677.1790676
67,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0053 ENTROU substituindo Server-B-SUP0025,1765574675.8505063
183,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0054 (suporte) FALHOU,1765574675.530797
72,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0050 ENTROU substituindo Server-C-VEN0824,1765574677.1790676
72,Server-C,FALHA_ATENDENTE,Atendente Server-C-RESERVA-VEN0007 (suporte) FALHOU,1765574677.1790676
183,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0065 ENTROU substituindo Server-A-SUP0054,1765574675.530797
70,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0114 (suporte) FALHOU,1765574675.8854268
183,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0200 (suporte) FALHOU,1765574675.530797
72,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0051 ENTROU substituindo Server-C-RESERVA-VEN0007,1765574677.1790676
183,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0066 ENTROU substituindo Server-A-SUP0200,1765574675.530797
70,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0054 ENTROU substituindo Server-B-SUP0114,1765574675.8854268
73,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0798 (suporte) FALHOU,1765574677.1903415
183,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0272 (suporte) FALHOU,1765574675.530797
70,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0423 (vendas) FALHOU,1765574675.8854268
183,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0067 ENTROU substituindo Server-A-SUP0272,1765574675.530797
70,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0055 ENTROU substituindo Server-B-VEN0423,1765574675.8854268
183,Server-A,FALHA_ATENDENTE,Atendente Server-A-RESERVA-SUP0058 (vendas) FALHOU,1765574675.530797
183,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0068 ENTROU substituindo Server-A-RESERVA-SUP0058,1765574675.530797
186,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0024 (vendas) FALHOU,1765574675.5652077
73,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0052 ENTROU substituindo Server-C-SUP0798,1765574677.1903415
186,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0069 ENTROU substituindo Server-A-VEN0024,1765574675.5652077
71,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0501 (suporte) FALHOU,1765574675.897197
74,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0541 (suporte) FALHOU,1765574677.201712
71,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0056 ENTROU substituindo Server-B-SUP0501,1765574675.897197
77,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0230 (suporte) FALHOU,1765574675.9676056
190,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0355 (suporte) FALHOU,1765574675.610078
74,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0053 ENTROU substituindo Server-C-SUP0541,1765574677.201712
77,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0057 ENTROU substituindo Server-B-SUP0230,1765574675.9676056
190,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0070 ENTROU substituindo Server-A-SUP0355,1765574675.610078
192,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0347 (vendas) FALHOU,1765574675.6329184
75,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0172 (suporte) FALHOU,1765574677.2132099
192,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0071 ENTROU substituindo Server-A-VEN0347,1765574675.6329184
78,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0199 (suporte) FALHOU,1765574675.9791775
75,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0054 ENTROU substituindo Server-C-SUP0172,1765574677.2132099
78,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0058 ENTROU substituindo Server-B-SUP0199,1765574675.9791775
75,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0195 (suporte) FALHOU,1765574677.2132099
195,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0392 (vendas) FALHOU,1765574675.668127
75,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0055 ENTROU substituindo Server-C-SUP0195,1765574677.2132099
195,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0072 ENTROU substituindo Server-A-VEN0392,1765574675.668127
83,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0086 (suporte) FALHOU,1765574676.035909
75,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0263 (vendas) FALHOU,1765574677.2132099
196,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0076 (suporte) FALHOU,1765574675.6796901
75,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0056 ENTROU substituindo Server-C-VEN0263,1765574677.2132099
196,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0073 ENTROU substituindo Server-A-SUP0076,1765574675.6796901
75,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0390 (suporte) FALHOU,1765574677.2132099
83,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0059 ENTROU substituindo Server-B-SUP0086,1765574676.035909
196,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0326 (vendas) FALHOU,1765574675.6796901
75,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0057 ENTROU substituindo Server-C-SUP0390,1765574677.2132099
83,Server-B,FALHA_ATENDENTE,Atendente Server-B-VEN0571 (vendas) FALHOU,1765574676.035909
75,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0760 (vendas) FALHOU,1765574677.2132099
196,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0074 ENTROU substituindo Server-A-VEN0326,1765574675.6796901
83,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0060 ENTROU substituindo Server-B-VEN0571,1765574676.035909
197,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0376 (vendas) FALHOU,1765574675.6909955
83,Server-B,FALHA_ATENDENTE,Atendente Server-B-RESERVA-SUP0044 (vendas) FALHOU,1765574676.035909
197,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0075 ENTROU substituindo Server-A-VEN0376,1765574675.6909955
75,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0058 ENTROU substituindo Server-C-VEN0760,1765574677.2132099
83,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0061 ENTROU substituindo Server-B-RESERVA-SUP0044,1765574676.035909
200,Server-A,FALHA_SERVIDOR,FALHA PROGRAMADA no tick 200,1765574675.7252579
84,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0262 (suporte) FALHOU,1765574676.0474992
75,Server-C,FALHA_ATENDENTE,Atendente Server-C-SUP0816 (suporte) FALHOU,1765574677.2132099
200,Server-A,FAILOVER,Iniciando failover de 0 requisições,1765574675.7252579
84,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0062 ENTROU substituindo Server-B-SUP0262,1765574676.0474992
75,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0059 ENTROU substituindo Server-C-SUP0816,1765574677.2132099
219,Server-A,RECUPERACAO,Servidor RECUPERADO no tick 219,1765574675.7621734
85,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0135 (suporte) FALHOU,1765574676.0586724
75,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0890 (vendas) FALHOU,1765574677.2132099
226,Server-A,FALHA_ATENDENTE,Atendente Server-A-SUP0086 (suporte) FALHOU,1765574675.8329546
75,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0060 ENTROU substituindo Server-C-VEN0890,1765574677.2132099
226,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-SUP0076 ENTROU substituindo Server-A-SUP0086,1765574675.8329546
77,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0331 (vendas) FALHOU,1765574677.2359524
85,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-VEN0063 ENTROU substituindo Server-B-SUP0135,1765574676.0586724
228,Server-A,FALHA_ATENDENTE,Atendente Server-A-RESERVA-VEN0023 (vendas) FALHOU,1765574675.8564363
77,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-VEN0061 ENTROU substituindo Server-C-VEN0331,1765574677.2359524
86,Server-B,FALHA_ATENDENTE,Atendente Server-B-SUP0010 (suporte) FALHOU,1765574676.0699797
77,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0450 (vendas) FALHOU,1765574677.2359524
228,Server-A,ENTRADA_ATENDENTE,Atendente Server-A-RESERVA-VEN0077 ENTROU substituindo Server-A-RESERVA-VEN0023,1765574675.8564363
77,Server-C,ENTRADA_ATENDENTE,Atendente Server-C-RESERVA-SUP0062 ENTROU substituindo Server-C-VEN0450,1765574677.2359524
86,Server-B,ENTRADA_ATENDENTE,Atendente Server-B-RESERVA-SUP0064 ENTROU substituindo Server-B-SUP0010,1765574676.0699797
79,Server-C,FALHA_ATENDENTE,Atendente Server-C-VEN0787 (vendas) FALHOU,1765574677.2582247
230,Server-A,FALHA_ATENDENTE,Atendente Server-A-VEN0344 (vendas) FALHOU,1765574675.8797781
